Actor1Geo_CountryCode,MonthYear,NumMentions,goldstein * num_mentions,avgtone * num_mentions,avg_goldstein,avg_avgtone
DQ,201705.0,20.0,-184.0,-28.438886647841898,-9.2,-1.4219443323920948
AE,201706.0,92214.0,60121.999999999985,-103962.57416335787,0.6519834298479622,-1.1274055367228173
AF,201706.0,228445.0,-246593.70000000004,-993053.1637608993,-1.0794445052419621,-4.347012032484402
AJ,201706.0,44748.0,53459.299999999996,-46740.53292018132,1.1946746223294895,-1.0445278653835104
AS,201706.0,716889.0,429746.8999999999,-994258.7914534761,0.59946086493167,-1.3869075846518444
BA,201706.0,54791.0,-21916.8,-159997.07602631013,-0.40000730046905514,-2.9201342561061145
BD,201706.0,8415.0,7651.299999999999,-2059.5884678854145,0.9092453951277479,-0.24475204609452342
BE,201706.0,89747.0,51215.2,-171779.5216008663,0.5706619719879216,-1.9140419356732405
BO,201706.0,33301.0,60979.4,-14100.083381798013,1.8311582234767725,-0.42341321226984213
BR,201706.0,83103.0,18697.4,-193604.93909904265,0.22499067422355393,-2.3296985559972883
BU,201706.0,22261.0,24939.199999999997,-25314.587370263165,1.1203090606890973,-1.1371720664059641
BX,201706.0,9334.0,13028.600000000002,-1928.4966628673078,1.3958217270194988,-0.2066098846011686
CA,201706.0,584467.0,624405.7999999999,-528570.3861858262,1.0683337125962629,-0.904363096951284
CE,201706.0,71983.0,65657.8,-153327.67761599395,0.9121292527402304,-2.1300540074183343
CF,201706.0,18538.0,-10057.200000000003,-95865.72052187259,-0.5425180709893194,-5.171308691437727
CH,201706.0,656447.0,818943.0000000001,-624461.0965508217,1.2475386436376434,-0.9512742027167794
CI,201706.0,24591.0,22810.0,-33838.970783003664,0.9275751291122768,-1.3760713587492848
CM,201706.0,17055.0,-11329.900000000001,-69361.85817150254,-0.6643154500146585,-4.066951519877017
CO,201706.0,45982.0,67664.4,-114139.27195544369,1.4715410377973988,-2.482259839838278
CS,201706.0,11142.0,15668.5,-1584.9274886025187,1.4062556094058518,-0.14224802446621063
CU,201706.0,89513.0,126279.2,-104405.63602834468,1.4107358707673745,-1.16637400185833
CY,201706.0,28096.0,49395.200000000004,-4793.306632532472,1.7580865603644649,-0.1706045925588152
DA,201706.0,32785.0,46137.0,-24454.757737583375,1.4072594174165014,-0.74591300099385
DR,201706.0,7775.0,9183.5,-16512.073237080633,1.1811575562700964,-2.1237393230971873
EC,201706.0,8890.0,12952.9,-12002.713090732024,1.4570191226096738,-1.3501364556503965
ET,201706.0,39269.0,67828.9,-56278.34342430393,1.7272887010109754,-1.4331493907230621
FR,201706.0,397135.0,393807.30000000005,-538411.1035389167,0.9916207335037205,-1.3557382339479438
GG,201706.0,10629.0,5868.1,-21561.50677595198,0.5520839213472576,-2.02855459365434
GH,201706.0,151987.0,135930.7,-162952.20205302883,0.8943574121470916,-1.072145657543269
GM,201706.0,273389.0,273445.49999999994,-456687.47251524153,1.000206665227935,-1.6704676212841099
GT,201706.0,11144.0,4787.799999999999,-26650.253581041943,0.42963029432878674,-2.391444147616829
HU,201706.0,34350.0,40939.3,-68637.53793724345,1.1918282387190684,-1.9981815993375096
IN,201706.0,1034924.0,176136.2,-2393574.0750114797,0.17019240060139681,-2.312801785456207
IS,201706.0,382357.0,-44895.9,-1057409.0993236073,-0.11741879970812617,-2.7655021336698615
IT,201706.0,159821.0,186197.69999999995,-223239.6920200209,1.1650390123951166,-1.396810757159703
IV,201706.0,5588.0,6792.5,-7922.34470373149,1.2155511811023623,-1.4177424308753561
JA,201706.0,204376.0,251208.6,-224247.45120170774,1.2291492151720358,-1.0972298665288867
JM,201706.0,40987.0,25265.5,-54594.17518908761,0.616427159831166,-1.3319875860416135
KE,201706.0,144821.0,73496.79999999999,-290239.61348079355,0.5075009839733187,-2.0041265664564776
KZ,201706.0,41877.0,94678.1,157.872084824978,2.2608615707906488,0.003769899582705972
MX,201706.0,141813.0,48535.399999999994,-307319.78648872924,0.34224930013468435,-2.1670776761561297
MY,201706.0,130294.0,92255.3,-273454.6809075855,0.7080548605461495,-2.0987511390208717
NI,201706.0,560931.0,196370.80000000002,-1303583.116243793,0.350080134633315,-2.323963404133116
NO,201706.0,47969.0,61262.40000000001,-47714.525209471205,1.2771248097729786,-0.994695015728308
NZ,201706.0,121030.0,171886.30000000005,-44541.00485142907,1.420195819218376,-0.3680162344165006
OS,201706.0,7750.0,6367.199999999999,-10580.081440031237,0.821574193548387,-1.365171798713708
PK,201706.0,379231.0,-248916.49999999997,-1464019.2613021112,-0.6563717101186347,-3.8604946887309084
PL,201706.0,58683.0,60620.1,-92528.686709571,1.033009559838454,-1.5767545406603447
PM,201706.0,34368.0,22455.300000000003,-65069.845496250164,0.6533781424581007,-1.89332651001659
RQ,201706.0,15835.0,11736.2,-29382.068378212403,0.7411556678244395,-1.855514264490837
RS,201706.0,591776.0,154930.99999999997,-1543558.2515649826,0.2618068323149299,-2.6083488542370468
SA,201706.0,255281.0,23757.600000000002,-744490.3178366768,0.09306450538818009,-2.916356163743784
SF,201706.0,245142.0,112348.20000000001,-466082.1866384103,0.4582984555890056,-1.9012743089246653
SG,201706.0,10406.0,15054.5,-11229.770096665194,1.4467134345569863,-1.0791629921838548
SN,201706.0,74499.0,98247.5,-52599.12063845826,1.318776090954241,-0.7060379419651037
SO,201706.0,65439.0,-76508.00000000001,-322667.67564661964,-1.1691498953223616,-4.930816113428072
SP,201706.0,109815.0,97509.5,-146348.24453235226,0.887943359286072,-1.332679911964233
SY,201706.0,302852.0,-526613.6,-1301258.9754261505,-1.7388480181738935,-4.296682787058201
SZ,201706.0,69740.0,90170.3,-73121.97817469547,1.2929495268138802,-1.048494094847942
TU,201706.0,218614.0,35160.7,-681973.0346912856,0.1608346217534101,-3.1195304723909976
TW,201706.0,48983.0,61245.10000000002,-21597.74062828189,1.2503337892738302,-0.4409231902554333
UK,201706.0,1429121.0,817422.2,-2708704.4743380686,0.5719755010247557,-1.8953639855114217
UP,201706.0,89454.0,-17222.999999999993,-251151.6054584965,-0.19253471057750343,-2.807606204960052
US,201706.0,7162299.0,3284108.9999999995,-14499985.611155326,0.45852721311969796,-2.0244876137055052
VE,201706.0,64953.0,-90258.00000000001,-344828.5502630463,-1.3895893954089882,-5.308893357705514
VM,201706.0,93272.0,136360.7,-41126.632127053344,1.4619682219744405,-0.4409322425492468
WE,201706.0,23051.0,-16761.100000000002,-86181.68989932601,-0.7271311439850766,-3.7387397466194963
ZI,201706.0,82924.0,52455.299999999996,-171590.26054704926,0.6325707877092277,-2.069247269150659
nan,201706.0,3934394.0,2779108.4,-7545493.1695022,0.706362504619517,-1.9178285574607423
AL,201706.0,15601.0,20150.1,-15380.851904250652,1.2915902826741874,-0.9858888471412507
AU,201706.0,31510.0,36901.0,-42453.520851637826,1.171088543319581,-1.3473031054153546
BM,201706.0,38930.0,9920.300000000003,-115880.09547387493,0.25482404315437973,-2.9766271634696873
EG,201706.0,138010.0,-31911.199999999997,-417072.1578178101,-0.23122382436055355,-3.0220430245475693
EN,201706.0,15994.0,20679.0,-1073.7843156051379,1.2929223458797048,-0.06713669598631598
FJ,201706.0,29804.0,51671.8,3012.0716100769737,1.7337203059991948,0.10106266306794302
GR,201706.0,82403.0,100160.79999999999,-137614.55117794027,1.2154994357001565,-1.6700187029348479
HA,201706.0,18072.0,25203.4,-18641.18450725983,1.394610447100487,-1.031495379994457
HK,201706.0,38443.0,32592.100000000002,-29588.204675245343,0.8478032411622403,-0.7696642997488579
HO,201706.0,8332.0,-5913.0,-23938.956012372637,-0.7096735477676428,-2.873134422992395
ID,201706.0,102570.0,34806.399999999994,-246977.9018853796,0.3393428877839524,-2.407896089357313
IR,201706.0,273961.0,-182232.59999999998,-1147934.4924351927,-0.6651771602527367,-4.190138349747565
IZ,201706.0,187903.0,-335379.2,-795366.8430039256,-1.7848528229991008,-4.2328586717823855
JO,201706.0,49684.0,4484.799999999998,-134167.18319984846,0.09026648418001768,-2.700410256820072
KG,201706.0,15681.0,23744.5,-24087.719240962346,1.5142210318219502,-1.5361086181341972
KN,201706.0,154036.0,-10224.100000000002,-566658.6533139659,-0.06637474356643903,-3.6787416793085117
KS,201706.0,123109.0,121017.59999999999,-192823.8225751692,0.9830118025489606,-1.5662853453051298
LE,201706.0,57649.0,-20544.800000000003,-175327.14264924088,-0.35637738729206064,-3.041286798543615
LY,201706.0,60183.0,6421.299999999998,-259789.4535068416,0.10669624312513498,-4.316658416942352
MD,201706.0,9475.0,15146.899999999998,-3277.4587314348214,1.598617414248021,-0.3459059347160761
MK,201706.0,10835.0,15842.5,-9791.148321224682,1.462159667743424,-0.9036592820696523
MO,201706.0,39587.0,-19608.099999999995,-140543.50322607337,-0.49531664435294404,-3.5502438483864243
NL,201706.0,74414.0,94978.3,-51771.036039209095,1.2763498803988498,-0.6957163442256712
NP,201706.0,41099.0,38310.5,-36440.51159976671,0.9321516338597046,-0.8866520255910535
OD,201706.0,33223.0,20309.099999999995,-141027.3264086595,0.6112963910543899,-4.2448703129958005
RI,201706.0,14661.0,22793.0,-9311.523915259497,1.5546688493281495,-0.6351220186385306
RO,201706.0,47435.0,65705.00000000001,-29109.62268453182,1.3851586381363974,-0.613673926099543
RP,201706.0,367128.0,-175554.0,-1242717.5813522593,-0.47818199646989606,-3.3849708585350595
SU,201706.0,70790.0,22866.1,-267898.6111304622,0.3230131374487922,-3.784413209923184
SW,201706.0,56139.0,63297.3,-53852.79231154227,1.12751028696628,-0.9592759456267883
TD,201706.0,25754.0,13366.6,-50830.819427655675,0.5190106391240196,-1.973705809880239
WS,201706.0,10840.0,15510.099999999999,-4410.577362115943,1.430821033210332,-0.4068798304535003
YM,201706.0,62250.0,-84819.6,-283904.08918715204,-1.3625638554216868,-4.560708260034571
KU,201706.0,29092.0,41291.0,-57629.94845915399,1.419324900316238,-1.980955192463701
TH,201706.0,85034.0,32675.1,-185313.25957285688,0.384259237481478,-2.179284281262282
AG,201706.0,16690.0,339.0000000000009,-56756.80426482472,0.020311563810665123,-3.4006473496000433
BC,201706.0,19006.0,26748.100000000002,-19668.78543457677,1.4073503104282858,-1.034872431578279
BF,201706.0,25003.0,20829.399999999998,-34952.37344563388,0.8330760308762948,-1.3979271865629677
BH,201706.0,20561.0,13897.8,-29973.640059763664,0.6759301590389573,-1.4577909663811908
CD,201706.0,15441.0,7274.6,-47699.901665690704,0.47112233663622827,-3.0891717936461824
CG,201706.0,8401.0,-9631.2,-41951.79609711956,-1.1464349482204501,-4.993666955971856
EI,201706.0,205885.0,210228.90000000002,-216405.74575109527,1.0210986715885082,-1.0511001080753588
EZ,201706.0,32460.0,45662.4,-34397.21744062338,1.406728280961183,-1.0596801429643679
FI,201706.0,23129.0,34843.8,2395.723506821683,1.506498335423062,0.10358093764631773
BG,201706.0,90419.0,42170.600000000006,-227657.43481392335,0.4663909134142161,-2.5178052711700345
BK,201706.0,4496.0,-2791.3000000000006,-17546.76900217568,-0.620840747330961,-3.9027511125835583
BY,201706.0,9718.0,1534.7,-46152.79908969438,0.15792344103725048,-4.749207562224159
LA,201706.0,8083.0,10122.7,-6943.53567852742,1.2523444265742918,-0.8590295284581739
MC,201706.0,2624.0,2552.6000000000004,-2877.3263097046242,0.9727896341463416,-1.0965420387593843
NU,201706.0,8927.0,23368.300000000003,-7985.791756466189,2.617710317015795,-0.8945661203613968
PO,201706.0,41675.0,29589.199999999997,-88736.15546206123,0.709998800239952,-2.129241882712927
RW,201706.0,27847.0,36209.3,-26256.58777724351,1.300294466190254,-0.942887484369717
AN,201706.0,213.0,391.00000000000006,-13.868428590095174,1.8356807511737092,-0.06510999338072852
CB,201706.0,42632.0,14359.899999999998,-97611.1225104051,0.3368338337399136,-2.2896210009008513
FP,201706.0,1017.0,1071.1,1164.0469621698624,1.0531956735496557,1.1445889500195303
GK,201706.0,3783.0,3874.7,-4888.588798679222,1.0242400211472376,-1.2922518632511821
GQ,201706.0,10514.0,11599.2,-9895.164827605915,1.1032147612706869,-0.9411417945221529
IO,201706.0,223.0,273.70000000000005,-271.95275858675035,1.2273542600896863,-1.219519096801571
JE,201706.0,25279.0,12474.0,-44109.98160071768,0.49345306380790377,-1.7449258910842074
MJ,201706.0,4139.0,7898.099999999999,-1566.456736314191,1.9082145445759844,-0.378462608435417
MP,201706.0,7101.0,14606.0,1934.062670538968,2.056893395296437,0.2723648317897434
MU,201706.0,15585.0,31270.200000000004,1278.3855232452956,2.0064292589027914,0.08202666174175782
NH,201706.0,3919.0,8512.5,-709.6946405096678,2.172110232202092,-0.18109074776975448
PE,201706.0,28785.0,26885.599999999995,-78148.66851126662,0.9340142435296159,-2.714909449757395
QA,201706.0,246950.0,196336.20000000004,-698541.2516468117,0.7950443409597087,-2.8286748396307417
RB,201706.0,10728.0,5728.3,-15692.081568981412,0.5339578672632365,-1.4627219956172084
RE,201706.0,1576.0,2766.3,666.0411579845904,1.755266497461929,0.4226149479597655
SI,201706.0,7309.0,15109.8,-1162.355102513266,2.067286906553564,-0.15903066117297388
TT,201706.0,2638.0,1495.7999999999997,-8047.760707217976,0.5670204700530704,-3.0507053476944566
AV,201706.0,1562.0,4311.0,2097.106079536381,2.7599231754161333,1.3425775157083104
LH,201706.0,14106.0,10089.2,-14377.893047268772,0.7152417411030768,-1.0192749927171962
NG,201706.0,18997.0,10977.099999999999,-75637.73872003342,0.5778333421066484,-3.981562284573007
UG,201706.0,82719.0,98289.0,-213966.7255047869,1.1882276139701882,-2.5866696346037417
VC,201706.0,2070.0,1237.8,-3543.099989377126,0.5979710144927536,-1.7116425069454715
AM,201706.0,43154.0,57311.9,-32436.119762356237,1.3280785095240302,-0.7516364592472595
AO,201706.0,17182.0,18453.6,-22712.859066976307,1.0740076824583866,-1.3218984441261965
DJ,201706.0,10240.0,-51.90000000000009,-27369.486750620126,-0.005068359375000009,-2.6728014404902467
GI,201706.0,4240.0,6724.3,-882.1199340824246,1.5859198113207547,-0.20804715426472278
LI,201706.0,29085.0,27261.6,-32863.21396112981,0.9373078906652913,-1.1299024913573943
MR,201706.0,5644.0,8754.0,-8949.078564642492,1.5510276399716514,-1.5855915245645804
TS,201706.0,13787.0,-3157.8,-47648.8544034093,-0.22904185101907595,-3.456071255777856
UY,201706.0,3680.0,6221.8,-930.3395506663041,1.6907065217391304,-0.25280966050714787
AC,201706.0,3714.0,7005.499999999999,-4608.51060642664,1.886241249326871,-1.2408483054460528
AR,201706.0,24609.0,22607.199999999997,-43570.80534258829,0.9186557763419886,-1.7705231964967407
BB,201706.0,12956.0,16975.4,-8378.238512848537,1.310234640321087,-0.6466686101303285
BN,201706.0,9388.0,5145.700000000001,-9228.240343406653,0.5481146144013636,-0.9829825674698182
GY,201706.0,19278.0,23276.5,-19263.360495513796,1.2074125946674967,-0.9992406108265275
IC,201706.0,10211.0,12316.299999999996,1194.6339919314037,1.2061796102242675,0.11699480872895933
LU,201706.0,13635.0,31589.899999999998,2845.449432358702,2.3168243491015765,0.20868716042234703
CT,201706.0,11002.0,-3892.7000000000003,-56836.12808645233,-0.3538174877295038,-5.165981465774617
GZ,201706.0,7792.0,-7667.199999999999,-33370.11156984756,-0.983983572895277,-4.2826118544465555
NS,201706.0,2217.0,-2333.899999999999,-5300.717000170262,-1.0527289129454214,-2.390941362277971
UZ,201706.0,14368.0,30726.800000000003,-17521.35501971453,2.1385579064587974,-1.2194707001471694
BT,201706.0,10327.0,10250.099999999999,-8763.084867939702,0.9925535005325844,-0.8485605565933672
GJ,201706.0,6161.0,8826.4,-2807.7536076674673,1.432624573932803,-0.4557301749176217
GV,201706.0,5729.0,8317.5,-6168.755736455446,1.451824053063362,-1.0767595979150717
LO,201706.0,8032.0,4622.0,-12835.630386342733,0.5754482071713147,-1.5980615520845036
PP,201706.0,13975.0,13522.300000000001,-27258.379181340097,0.9676064400715564,-1.9505101381996492
SE,201706.0,3357.0,6594.1,4968.742390243294,1.9642835865355974,1.4801139083238886
TK,201706.0,89.0,396.2,296.03750650532174,4.451685393258427,3.326264118037323
KV,201706.0,5586.0,3073.5,-10391.024215608686,0.5502148227712137,-1.8601905147885225
OC,201706.0,949.0,1584.1,100.96030287649774,1.669230769230769,0.10638598827871205
AA,201706.0,1685.0,2905.3999999999996,1682.5882276274774,1.7242729970326407,0.9985686810845563
ER,201706.0,10986.0,2123.1000000000004,-39421.00710391005,0.1932550518842163,-3.588294839241767
ES,201706.0,9312.0,-751.4000000000001,-26160.741520173156,-0.08069158075601375,-2.8093579811182514
GA,201706.0,19280.0,24941.3,-27438.729129212523,1.2936358921161826,-1.4231705979882014
MI,201706.0,27976.0,29927.299999999996,-42159.354759909955,1.0697490706319701,-1.5069829410891462
PG,201706.0,106.0,11.100000000000001,-322.0829855609861,0.10471698113207549,-3.0385187317074163
WZ,201706.0,5731.0,5616.799999999999,-2720.7417639263685,0.9800732856395044,-0.4747411907043044
MT,201706.0,28368.0,26521.699999999997,-24175.448071246647,0.9349161026508741,-0.852208406346822
VQ,201706.0,5424.0,3952.7000000000003,-3757.8538918864847,0.7287426253687316,-0.6928196703330539
ZA,201706.0,37837.0,37617.200000000004,-50075.08395317095,0.9941908713692947,-1.3234422378404986
GB,201706.0,3458.0,2368.8,-11181.927441961197,0.6850202429149798,-3.233640093106188
MN,201706.0,5496.0,10653.099999999999,10400.300442315496,1.9383369723435222,1.8923399640312037
MG,201706.0,6764.0,14056.699999999999,1063.9194569166843,2.078163808397398,0.15729146317514553
ST,201706.0,3996.0,7501.8,2266.0187997567136,1.8773273273273274,0.5670717717108893
GL,201706.0,3496.0,2999.9999999999995,-5427.050754433307,0.8581235697940502,-1.5523600556159345
TO,201706.0,2798.0,4973.0,-3801.2129028057584,1.7773409578270194,-1.3585464270213576
TZ,201706.0,46523.0,41288.2,-73026.44423566476,0.8874793113083851,-1.5696847631422042
BL,201706.0,6209.0,4846.0,-14093.894441919761,0.7804799484619102,-2.269913744873532
HR,201706.0,14917.0,16945.8,-11647.967387039349,1.1360058993095126,-0.7808518728322953
PS,201706.0,834.0,1897.8999999999999,98.0369675600569,2.275659472422062,0.11755032081541594
EK,201706.0,3192.0,7946.3,-5364.339800692856,2.4894423558897243,-1.6805575816706944
KR,201706.0,1186.0,1864.000000000001,901.039155089133,1.5716694772344022,0.7597294730937041
MZ,201706.0,12319.0,15587.499999999996,-11651.582283712072,1.265321860540628,-0.9458220865096252
CJ,201706.0,3700.0,3185.2,280.90740448116435,0.8608648648648648,0.07592092013004442
LT,201706.0,12560.0,3200.3,-24505.875156647457,0.25480095541401276,-1.9511047099241605
MA,201706.0,3751.0,5158.299999999999,-622.8093362583709,1.3751799520127963,-0.166038212812149
MB,201706.0,519.0,927.7,482.791566607072,1.78747591522158,0.9302342323835684
WA,201706.0,17000.0,13606.899999999998,-23522.95007271006,0.8004058823529411,-1.383702945453533
MV,201706.0,8800.0,-2959.3,-21695.154032872095,-0.33628409090909095,-2.4653584128263746
RM,201706.0,2497.0,93.60000000000014,-1289.9868590703015,0.037484981978374105,-0.5166146812456154
VI,201706.0,983.0,347.6,-926.9353798444124,0.3536113936927772,-0.94296579841751
VT,201706.0,11930.0,18102.600000000002,-18311.90610285117,1.5174015088013413,-1.5349460270621267
CW,201706.0,2485.0,7834.900000000001,3454.8513437834886,3.1528772635814892,1.390282230898788
SL,201706.0,11173.0,15181.899999999998,-10691.859976572065,1.3588024702407588,-0.9569372573679463
WQ,201706.0,58.0,148.39999999999998,0.6474935764656586,2.558620689655172,0.011163682352856183
ML,201706.0,30337.0,-19655.800000000003,-117047.7845427859,-0.6479150871872632,-3.8582517896557307
BP,201706.0,4125.0,8990.5,-363.7690313256449,2.1795151515151514,-0.08818643183651997
TN,201706.0,3490.0,9368.5,2841.026521358049,2.6843839541547276,0.8140477138561746
KT,201706.0,501.0,742.8,-1553.430204427514,1.482634730538922,-3.1006590906736804
TI,201706.0,9993.0,14727.5,-10462.576619813342,1.4737816471530072,-1.0469905553700933
LG,201706.0,13653.0,23634.1,-4854.174652956742,1.731055445689592,-0.3555390502421989
TV,201706.0,696.0,2027.8,540.3366911809276,2.9135057471264365,0.7763458206622522
LS,201706.0,510.0,715.4,232.24139260694272,1.4027450980392155,0.4553752796214563
TX,201706.0,6681.0,15805.6,3476.332306473578,2.365753629696153,0.520331134032866
FM,201706.0,1241.0,2661.2,859.2791040439581,2.144399677679291,0.6924086253375972
AQ,201706.0,934.0,1059.2,-1083.8430284450142,1.134047109207709,-1.1604315079711072
DO,201706.0,1474.0,3840.2,876.6937073341239,2.605291723202171,0.594771850294521
UV,201706.0,6747.0,12478.099999999999,-9497.218149658518,1.8494293760189713,-1.407620890715654
AY,201706.0,2581.0,2751.2,-2282.9017150619893,1.0659434327779929,-0.8845027954521462
NC,201706.0,512.0,358.19999999999993,-99.58715163727764,0.6996093749999999,-0.1945061555415579
GP,201706.0,303.0,836.7,494.0178381844062,2.7613861386138616,1.6304219081993603
YI,201706.0,477.0,-428.5,-2673.123838871954,-0.8983228511530398,-5.604033205182294
CN,201706.0,883.0,1566.9,-1968.7868612432537,1.774518686296716,-2.229656694499721
PA,201706.0,1954.0,1545.7999999999997,-4904.229662594149,0.7910951893551688,-2.509841178400281
PU,201706.0,726.0,1438.7,-0.8456100358151843,1.98168044077135,-0.0011647521154479123
FO,201706.0,504.0,406.6,142.35715666612782,0.8067460317460318,0.2824546759248568
SC,201706.0,794.0,1508.4,563.6617349260096,1.8997481108312344,0.7099014293778458
IM,201706.0,881.0,-419.4,-5333.120024232577,-0.476049943246311,-6.053484704009735
FG,201706.0,388.0,774.3,73.81265165887439,1.9956185567010307,0.19023879293524326
MH,201706.0,567.0,1520.9,410.1065438788196,2.6823633156966493,0.7232919645129093
SM,201706.0,323.0,244.6,-552.5809735991971,0.7572755417956656,-1.71077700804705
WI,201706.0,1164.0,1693.3999999999999,-1717.2218183001173,1.4548109965635738,-1.4752764762028499
SV,201706.0,389.0,-424.80000000000007,-791.8124703008631,-1.092030848329049,-2.0355076357348665
PC,201706.0,158.0,-177.0,45.724477782307765,-1.120253164556962,0.28939542900194787
NR,201706.0,2088.0,2581.5,-4054.161542547215,1.2363505747126438,-1.9416482483463673
TL,201706.0,51.0,190.6,33.6419136005409,3.7372549019607844,0.6596453647164883
NF,201706.0,37.0,18.199999999999996,-163.00926517016717,0.49189189189189175,-4.405655815409924
CV,201706.0,529.0,1166.1,-155.2481407341493,2.2043478260869565,-0.2934747461893181
RN,201706.0,134.0,420.9,437.20249192929396,3.141044776119403,3.2627051636514475
FK,201706.0,231.0,-145.80000000000007,-395.363213361223,-0.6311688311688315,-1.7115290621697967
CQ,201706.0,127.0,-100.6,71.25353546653588,-0.7921259842519685,0.5610514603664243
NE,201706.0,818.0,3480.5,2966.553103707684,4.254889975550122,3.626593036317462
TP,201706.0,178.0,511.0,-142.10301420691354,2.8707865168539324,-0.7983315404882784
JN,201706.0,2.0,5.6,-4.65116279069768,2.8,-2.32558139534884
MF,201706.0,142.0,195.5,-366.6919247925871,1.3767605633802817,-2.5823374985393457
JQ,201706.0,10.0,-70.0,-59.2734225621415,-7.0,-5.92734225621415
PF,201706.0,33.0,-83.2,-69.17005676630635,-2.5212121212121215,-2.0960623262517073
KQ,201706.0,1.0,7.0,-2.44932432432432,7.0,-2.44932432432432
CR,201706.0,18.0,0.0,-37.313831331729375,0.0,-2.072990629540521
SB,201706.0,9.0,11.0,-27.811661218740888,1.2222222222222223,-3.0901845798600984
NT,201706.0,70.0,234.0,77.1314133129885,3.342857142857143,1.1018773330426928
SH,201706.0,22.0,32.0,16.97169116997077,1.4545454545454546,0.7714405077259442
IP,201706.0,10.0,40.0,-72.0461095100864,4.0,-7.20461095100864
