Actor1Geo_CountryCode,MonthYear,NumMentions,goldstein * num_mentions,avgtone * num_mentions,avg_goldstein,avg_avgtone
HQ,201706.0,24.0,44.7,4.07617191377925,1.8625,0.16984049640746876
FQ,201706.0,25.0,101.0,6.68716822054695,4.04,0.267486728821878
AF,201707.0,197748.0,-294214.1,-812722.9416510127,-1.4878233913870178,-4.109892093224775
AJ,201707.0,45653.0,42031.8,-73059.30795239918,0.9206799115063633,-1.6003177874925891
AM,201707.0,39407.0,27359.499999999996,-54867.075152837904,0.6942802040246656,-1.3923179930681835
AO,201707.0,14558.0,23473.0,-9869.824178385232,1.6123780739112517,-0.6779656668763039
AS,201707.0,615901.0,350049.6,-694620.3998727888,0.568353680218087,-1.127811774737805
AU,201707.0,35790.0,34751.8,-58306.83850641382,0.9709918971779827,-1.629137706242353
BE,201707.0,70262.0,68558.8,-137294.338927985,0.975759300902337,-1.9540340287493239
CH,201707.0,686265.0,680639.2,-921504.2653762228,0.9918022921174764,-1.3427819652411572
CO,201707.0,35636.0,28103.699999999993,-96952.68439811294,0.7886322819620607,-2.720638803404224
EG,201707.0,145251.0,-171892.4,-677799.3825204563,-1.183416293175262,-4.666400799446863
ET,201707.0,30210.0,46604.1,-30181.35519782562,1.5426713008937438,-0.9990518105867467
FR,201707.0,320021.0,265186.5,-529884.545032608,0.8286534321185173,-1.65578054262879
GA,201707.0,21520.0,22440.800000000003,-18189.283802234746,1.0427881040892195,-0.8452269424830272
HK,201707.0,36100.0,29913.100000000002,-42241.093901800974,0.828617728531856,-1.1701134044820214
IR,201707.0,243373.0,21430.200000000008,-767348.3539824696,0.08805496090363354,-3.1529724085353332
IT,201707.0,162594.0,156568.90000000002,-325873.99257445964,0.9629438970687727,-2.004219052206475
IZ,201707.0,221458.0,-301897.7,-849745.3513758961,-1.3632277903710863,-3.8370496950929573
KE,201707.0,150625.0,12004.399999999998,-367091.21132529416,0.07969726141078837,-2.437120075188675
PK,201707.0,402521.0,-170886.4,-1386332.774334196,-0.4245403345415519,-3.4441253359059427
TH,201707.0,94423.0,37732.600000000006,-263363.976127109,0.3996123825762791,-2.7891930581225868
UK,201707.0,1060848.0,827775.7999999999,-1422540.1976259644,0.7802963289745561,-1.3409462973262565
US,201707.0,6445498.0,2160468.6999999997,-14015253.389706332,0.33519034526114194,-2.1744252173697567
nan,201707.0,3672176.0,2248121.9,-7629352.810574554,0.6122042897726034,-2.0776108799182156
AG,201707.0,13189.0,-1204.2000000000007,-43275.72569381717,-0.09130335885965583,-3.281198399713183
AQ,201707.0,449.0,1307.8000000000002,-440.4348484285904,2.9126948775055683,-0.9809239385937425
BA,201707.0,35439.0,16427.7,-92326.90352705058,0.4635486328621011,-2.6052344458661527
BF,201707.0,23467.0,18533.0,-49590.67293578191,0.7897473047257851,-2.1132088863417526
BG,201707.0,120898.0,29125.3,-327756.1144056654,0.24090803818094592,-2.71101353542379
BM,201707.0,32856.0,9851.4,-112797.33084487372,0.29983564645726807,-3.433081654640666
BR,201707.0,77180.0,15423.5,-221089.22254348622,0.19983804094324956,-2.86459215526673
BT,201707.0,20670.0,26094.1,-44521.55533086779,1.2624141267537494,-2.1539213996549487
BU,201707.0,22524.0,25885.6,-29051.96095640738,1.1492452495116319,-1.289822454111498
BX,201707.0,12055.0,17461.5,-3272.9983286489405,1.448486105350477,-0.27150546069257075
CA,201707.0,508690.0,484841.29999999993,-543049.3879772547,0.9531174192533762,-1.0675448465219577
CD,201707.0,13815.0,12159.4,-37529.85358531225,0.8801592471950778,-2.7166017796100075
CF,201707.0,15853.0,-7445.599999999999,-73341.23840178229,-0.4696650476250552,-4.6263318237420235
CG,201707.0,8933.0,-8420.5,-41016.54314928261,-0.9426284562856823,-4.59157541131564
CI,201707.0,22270.0,18496.0,-35195.55634902255,0.8305343511450382,-1.5804021710382823
CT,201707.0,10008.0,-12810.600000000002,-54036.482096533604,-1.2800359712230218,-5.399328746656035
CU,201707.0,40503.0,41587.1,-57880.0290441109,1.0267659185739328,-1.4290306654843075
DA,201707.0,20727.0,23769.099999999995,-14356.64486586106,1.1467699136392142,-0.6926542609090105
DJ,201707.0,9852.0,10625.899999999998,-15054.037352162892,1.0785525781567191,-1.5280184076495018
DR,201707.0,7143.0,5973.4,-12224.128614026744,0.8362592748145037,-1.7113437790881625
EI,201707.0,159737.0,138048.2,-241926.0138763104,0.8642218146077616,-1.5145270906321666
EZ,201707.0,25565.0,32196.700000000004,-31332.860190396274,1.2594054371210641,-1.225615497375172
FI,201707.0,19060.0,29906.5,-11598.391774862177,1.5690713536201468,-0.6085200301606599
FJ,201707.0,26017.0,43228.2,4123.590273095409,1.6615366875504476,0.15849599389227848
GH,201707.0,137764.0,141267.90000000002,-96330.65187982652,1.0254340756656313,-0.6992440106256098
GM,201707.0,376085.0,291585.2,-878532.2503052328,0.7753172819974208,-2.3359938585831204
GR,201707.0,74138.0,32978.8,-170550.20864685578,0.44482991178612863,-2.3004425348249993
GT,201707.0,16558.0,-3562.7000000000003,-65172.318806620206,-0.21516487498490158,-3.936001860527854
GY,201707.0,19702.0,9817.7,-58184.14503849638,0.4983098162623084,-2.953210082148837
HA,201707.0,15913.0,15618.4,-29696.561427859568,0.9814868346634826,-1.866182456347613
HO,201707.0,9875.0,-1989.1999999999994,-33068.91179786939,-0.20143797468354424,-3.3487505618095583
HR,201707.0,16895.0,9470.599999999999,-25722.630033252837,0.5605563776265167,-1.5224995580498868
HU,201707.0,41452.0,41983.9,-70319.5647987016,1.0128317089645855,-1.6964094566897037
ID,201707.0,97857.0,46293.0,-217311.8204480726,0.4730678438946626,-2.220707976415306
IN,201707.0,995284.0,119104.9,-2595474.5449090605,0.11966926023125057,-2.6077728014406545
IS,201707.0,490752.0,-272538.1,-1719668.588272899,-0.5553479150365154,-3.504149933719881
IV,201707.0,9917.0,-178.9999999999999,-34455.56161976032,-0.01804981345164867,-3.474393629097542
JA,201707.0,202555.0,229921.90000000002,-205719.1689194864,1.1351084890523562,-1.0156212827108015
JE,201707.0,23629.0,7845.999999999998,-44700.10748389547,0.33204960006771334,-1.8917477457317478
JM,201707.0,40392.0,36230.8,-37182.581398416696,0.8969795999207765,-0.9205432114878366
JO,201707.0,79442.0,-10140.099999999999,-285297.1753365923,-0.1276415498099242,-3.591263756408352
KN,201707.0,182480.0,-52861.600000000006,-495047.7814457476,-0.28968434896975015,-2.7128878860464027
KS,201707.0,138222.0,101686.4,-219522.96920820934,0.7356744946535283,-1.5881912373443399
LE,201707.0,76239.0,-79436.69999999998,-337838.8383674874,-1.041943099988195,-4.43131256138574
LY,201707.0,58755.0,15538.5,-240895.65088805562,0.2644625989277508,-4.100002568088769
MO,201707.0,25832.0,-7046.599999999999,-91079.39697912824,-0.27278569216475684,-3.5258360552465255
MX,201707.0,136841.0,4920.099999999995,-375293.05880481855,0.03595486732777453,-2.7425483503103494
NI,201707.0,562697.0,256580.30000000002,-1097184.6856226977,0.45598306015493245,-1.9498676652313727
NL,201707.0,68419.0,60413.700000000004,-87105.66453220886,0.8829959514170042,-1.2731209829463872
NO,201707.0,32528.0,43929.4,-32247.59878301743,1.3505103295622234,-0.9913796969693013
NS,201707.0,1946.0,3394.1,-5488.801609744999,1.744141829393628,-2.8205558117908525
NZ,201707.0,118552.0,171142.2,-49469.42749971652,1.44360449423038,-0.41728041281223865
PE,201707.0,28250.0,10563.8,-87980.63012791517,0.37393982300884954,-3.114358588598767
PL,201707.0,132992.0,109335.3,-176666.00778850654,0.8221193756015399,-1.3283957515377356
PP,201707.0,11007.0,11996.3,-12519.683900544482,1.0898791678023076,-1.1374292632456147
RB,201707.0,10934.0,-650.2000000000005,-32990.80621390804,-0.05946588622644965,-3.0172678081130457
RM,201707.0,3526.0,2402.1000000000004,-5124.825733679474,0.6812535450935906,-1.4534389488597488
RP,201707.0,294925.0,-19657.899999999994,-831464.1227043417,-0.06665389505806558,-2.819239205575457
RS,201707.0,654493.0,435959.5,-1626333.147510154,0.6661026168347102,-2.4848747771330695
RW,201707.0,30870.0,28496.2,-29918.965059316055,0.9231033365727244,-0.9691922597770021
SA,201707.0,173056.0,56159.1,-537965.0127015773,0.32451403014053254,-3.1086180929963554
SP,201707.0,113875.0,68272.4,-157143.67766798046,0.5995380900109769,-1.3799664339668976
SU,201707.0,59892.0,28814.0,-225832.00805431578,0.48109931209510454,-3.7706539780657815
SW,201707.0,42120.0,23643.5,-91993.54886064012,0.5613366571699905,-2.1840823566153875
SY,201707.0,268267.0,-310455.7,-1133083.3639285273,-1.1572638453481048,-4.223715044819256
SZ,201707.0,67057.0,58699.399999999994,-109889.76948235155,0.8753657336295986,-1.6387516513168132
TK,201707.0,167.0,247.2,-199.159720190153,1.4802395209580839,-1.1925731747913353
TU,201707.0,264013.0,-25934.7,-925898.4742672741,-0.09823266278554466,-3.50701849631372
TW,201707.0,40078.0,41248.7,-40386.152322238515,1.0292105394480762,-1.0076888148669723
TZ,201707.0,38656.0,40994.799999999996,-68194.95775955945,1.0605028973509933,-1.7641493625713847
UP,201707.0,113319.0,46096.899999999994,-313761.8240939878,0.40678879975996957,-2.7688368596086077
UY,201707.0,5147.0,8106.9,-4868.292985103584,1.5750728579755195,-0.945850589684007
VE,201707.0,96487.0,-151911.6,-528132.9550973048,-1.5744255702840797,-5.473617742258592
VM,201707.0,96379.0,90115.9,-109313.13660475252,0.9350159267060251,-1.1342007761519888
WE,201707.0,32542.0,-84839.40000000001,-174937.9788764447,-2.6070739352221746,-5.37575990647301
WS,201707.0,8271.0,11316.1,-1561.2550256343238,1.3681658807882966,-0.18876254692713382
YM,201707.0,45937.0,-40053.9,-224165.47926133647,-0.8719311230598429,-4.879845859793553
ZI,201707.0,82967.0,19704.5,-187293.34521373163,0.23749804138995023,-2.257443865798831
BK,201707.0,3952.0,-5970.799999999999,-24291.834394818397,-1.5108299595141699,-6.146719229458096
CB,201707.0,37884.0,16734.600000000002,-95242.34923730826,0.4417326575863162,-2.5140520862978635
CM,201707.0,22381.0,-7774.800000000004,-86975.39779955958,-0.34738394173629433,-3.8861265269451577
GZ,201707.0,6669.0,-15041.7,-38761.85518483461,-2.2554655870445344,-5.812243992327877
KU,201707.0,45641.0,69662.2,-126920.01531671686,1.5263074866895991,-2.7808333585310763
MY,201707.0,134327.0,89186.79999999999,-248362.65769931846,0.6639528910792319,-1.8489407021620259
NU,201707.0,5724.0,4475.5999999999985,-7852.005186098326,0.7819007686932212,-1.371768900436465
OD,201707.0,26126.0,-8489.2,-104566.00188508217,-0.32493301691801274,-4.002373187058186
PO,201707.0,26507.0,12155.799999999997,-52536.41573233987,0.4585882974308672,-1.9819827114475372
QA,201707.0,150168.0,175040.3,-409039.0988945497,1.1656298279260562,-2.7238765841893726
SO,201707.0,61910.0,-75204.2,-244291.959951185,-1.214734291713778,-3.9459208520624296
TD,201707.0,22018.0,12671.8,-46556.4234371863,0.5755200290671268,-2.114471043563734
UG,201707.0,60407.0,54670.8,-125557.44860337256,0.9050408065290447,-2.0785248167161514
ZA,201707.0,36194.0,37250.3,-52199.92779018998,1.029184395203625,-1.4422259985132888
AE,201707.0,72586.0,63287.9,-83135.76248269028,0.8719022952084424,-1.1453415601175196
AL,201707.0,12281.0,742.0999999999988,-22407.296717201294,0.06042667535216992,-1.824549850761444
BN,201707.0,9382.0,4560.499999999999,-10989.421036548636,0.48609038584523545,-1.1713303172616325
CE,201707.0,81623.0,73125.9,-157740.50141248814,0.8958982149639194,-1.9325496663010198
EC,201707.0,10416.0,20048.699999999997,-16120.498106309438,1.924798387096774,-1.5476668688853148
ES,201707.0,15867.0,300.7000000000007,-68338.18774405611,0.01895128253608122,-4.306938157437203
MI,201707.0,26721.0,28098.100000000002,-40200.760032362625,1.0515362449010142,-1.5044631575301308
ML,201707.0,17546.0,20590.500000000004,-40062.59900558687,1.1735153311296025,-2.2832895819894485
RQ,201707.0,8902.0,10336.199999999999,-13185.516209799065,1.1611098629521455,-1.4811858245112408
SF,201707.0,235016.0,109789.20000000001,-468392.2265015536,0.4671562787214488,-1.9930227154813018
SN,201707.0,66245.0,85316.9,-33298.98091044363,1.2878994641104988,-0.5026640638605725
CS,201707.0,10851.0,9315.5,-5301.825880269783,0.8584923048566953,-0.48860251407886673
EN,201707.0,20104.0,40586.5,-8842.401188406562,2.0188270990847594,-0.4398329281937208
LG,201707.0,14110.0,17762.0,-14911.867648595422,1.2588235294117647,-1.0568297412186691
NP,201707.0,36877.0,27099.199999999997,-69166.79996580591,0.7348537028500148,-1.8756081016841368
OS,201707.0,7478.0,9242.300000000001,-11918.632913651452,1.2359320673977001,-1.5938262789049815
PM,201707.0,36600.0,15367.899999999998,-86657.34811054113,0.41988797814207646,-2.367687106845386
BO,201707.0,33177.0,57927.9,-17914.06917197025,1.7460258612894475,-0.5399544615839362
NG,201707.0,14080.0,3907.3999999999987,-55012.76639536095,0.27751420454545445,-3.9071567042159767
AA,201707.0,873.0,1131.3000000000002,272.6110837542759,1.295876288659794,0.31226928265094606
BH,201707.0,17561.0,9117.4,-25277.75173735879,0.5191845566881157,-1.4394255302863612
KZ,201707.0,22095.0,47114.5,-7747.4529441111,2.1323602625028286,-0.3506428125870604
MN,201707.0,4069.0,6251.499999999999,3086.727306810953,1.536372573113787,0.7585960449277348
MU,201707.0,17148.0,38707.0,8562.650860528069,2.2572311639841383,0.499338165414513
AR,201707.0,23207.0,13818.699999999999,-39358.12384808886,0.595453957857543,-1.695959143710469
AY,201707.0,4255.0,869.0000000000002,-5866.036623268373,0.2042303172737956,-1.3786220031183014
BL,201707.0,6531.0,8544.8,-9934.78231268404,1.3083448170264889,-1.5211732219696892
CJ,201707.0,4909.0,4962.4,-4419.476021081457,1.0108779792218374,-0.9002803057815149
LH,201707.0,11953.0,12627.5,-20781.387569702893,1.0564293482807663,-1.738591781954563
LU,201707.0,8857.0,10489.1,-2579.433884568177,1.1842723269730158,-0.291231103598078
MB,201707.0,230.0,56.300000000000004,99.5298820705015,0.2447826086956522,0.4327386176978326
MK,201707.0,7951.0,11211.900000000001,-6739.400534453148,1.4101245126399198,-0.8476167192118158
MT,201707.0,27832.0,29539.3,474.18369360587474,1.0613430583501007,0.01703735605080033
RO,201707.0,35986.0,46146.2,-36083.41613858615,1.2823375757238926,-1.0027070565938463
SE,201707.0,3921.0,8135.4,4974.667753898624,2.0748278500382553,1.2687242422592768
TI,201707.0,10439.0,19076.800000000003,-8894.372338347808,1.8274547370437784,-0.8520329857599204
CY,201707.0,26302.0,24383.799999999996,-31560.30318717874,0.9270701847768229,-1.199920279339166
ST,201707.0,4034.0,6007.599999999999,-1339.7517954782961,1.4892414476945959,-0.33211497161088155
WA,201707.0,15096.0,19128.4,-19118.79491152997,1.2671171171171172,-1.266480849995361
SG,201707.0,9144.0,10577.7,-11125.3566053457,1.1567913385826774,-1.2166837932355314
VT,201707.0,9471.0,4195.3,-11198.914798561242,0.442962728328582,-1.182442698612738
BB,201707.0,16298.0,25911.699999999997,-13241.638055461472,1.5898699226899005,-0.8124701224359719
ER,201707.0,7104.0,3420.2999999999993,-18260.8240224974,0.48146114864864853,-2.5704988770407375
LT,201707.0,6072.0,6470.2,-8715.39960585575,1.0655797101449276,-1.4353424910829626
MG,201707.0,7794.0,12963.8,4079.0459551439676,1.6633051064921733,0.5233571920892953
RI,201707.0,11569.0,16436.8,-19705.058608238003,1.4207623822283688,-1.703263774590544
SI,201707.0,6172.0,14345.099999999999,-1218.7984544672645,2.3242222942320154,-0.1974722058436916
GJ,201707.0,8040.0,15343.8,-5611.155075434555,1.9084328358208955,-0.697904860128676
LO,201707.0,6577.0,6735.799999999999,-9568.614268082643,1.024144746845066,-1.4548600073107258
TN,201707.0,2730.0,3397.4000000000005,-867.811942783155,1.2444688644688646,-0.3178798325213022
GV,201707.0,5806.0,8757.3,-1968.162812952108,1.5083189803651393,-0.3389877390547895
MJ,201707.0,3959.0,1170.5999999999995,-5935.2594490728425,0.29568072745642826,-1.4991814723598995
NH,201707.0,2824.0,6817.1,2247.6650273367923,2.413987252124646,0.7959153779521219
TS,201707.0,13396.0,334.7999999999988,-33358.1329080708,0.02499253508509994,-2.49015623380642
BY,201707.0,16524.0,-9273.199999999999,-81513.97561828162,-0.561195836359235,-4.933065578448415
LA,201707.0,8663.0,13777.4,6372.560569999612,1.590372850051945,0.7356066685905128
MC,201707.0,2728.0,922.8000000000001,-5279.038172651187,0.33826979472140767,-1.9351312949601125
SL,201707.0,11568.0,14895.900000000001,-6350.716973166715,1.2876815352697097,-0.5489900564632361
WZ,201707.0,6253.0,8591.0,-2934.4142409295,1.3739005277466816,-0.46928102365736446
FM,201707.0,988.0,1462.6,-2113.7778556529174,1.4803643724696356,-2.1394512709037627
PA,201707.0,4074.0,1627.1000000000008,-7947.8737730829125,0.3993863524791362,-1.950877214796984
AC,201707.0,3182.0,5621.500000000001,-2742.7798481176974,1.766656191074796,-0.8619672684216523
GK,201707.0,2981.0,4222.1,-3558.4845856062566,1.4163367997316338,-1.1937217663892172
MV,201707.0,9696.0,7770.2,-16559.22077520325,0.8013820132013201,-1.7078404264854836
MP,201707.0,7688.0,2526.2000000000003,-9264.80661908749,0.3285900104058273,-1.2050997163225143
PU,201707.0,889.0,1415.3999999999996,356.751085232592,1.5921259842519682,0.40129480903553655
VC,201707.0,1676.0,1587.4,-1303.0906294269505,0.9471360381861575,-0.777500375553073
BC,201707.0,15339.0,22039.2,-15447.966084925662,1.4368081361236065,-1.0071038584605034
BD,201707.0,6674.0,10781.4,-357.6223666653501,1.6154330236739587,-0.05358441214644143
GQ,201707.0,9927.0,6186.0,-20753.10344701438,0.6231489876095497,-2.0905715167738874
TV,201707.0,522.0,2048.3999999999996,1085.3037943452803,3.924137931034482,2.0791260428070504
OC,201707.0,1112.0,1149.4,-694.9225446045027,1.0336330935251798,-0.6249303458673585
MH,201707.0,794.0,1913.1,1161.8228513064698,2.409445843828715,1.463252961343161
MA,201707.0,3541.0,4476.200000000001,-2257.9061137991125,1.2641061846935895,-0.6376464597003989
UZ,201707.0,9646.0,15363.500000000002,-7630.219692165661,1.5927327389591543,-0.7910242268469481
DO,201707.0,1842.0,3865.0000000000005,-1482.3094477467155,2.0982627578718787,-0.8047282561057088
EK,201707.0,2073.0,1164.5,-3337.879271986486,0.5617462614568258,-1.6101684862452899
GL,201707.0,2754.0,4320.5,-2464.719946243869,1.5688090050835148,-0.8949600385780206
LI,201707.0,26557.0,40998.200000000004,8673.522883377425,1.5437813005987124,0.32660025166161183
MZ,201707.0,8363.0,12550.800000000001,-11023.120308568607,1.5007533181872534,-1.3180820648772698
GB,201707.0,1889.0,3940.1000000000004,-2500.68558405538,2.085812599258867,-1.323814496588343
IC,201707.0,9363.0,13712.3,-2253.647403804472,1.4645199188294349,-0.2406971487562183
RE,201707.0,985.0,1713.6,1182.5336397035887,1.7396954314720812,1.2005417661965367
NC,201707.0,1953.0,3696.4999999999995,447.3965232927393,1.8927291346646182,0.22908168115347635
BP,201707.0,3156.0,5478.8,90.93889757505355,1.7359949302915083,0.028814606329231163
GG,201707.0,9932.0,11388.0,-9913.368748612707,1.1465968586387434,-0.9981241188695839
KG,201707.0,12042.0,20256.6,-4485.704617751534,1.6821624314897856,-0.3725049508180978
TL,201707.0,150.0,432.40000000000003,-94.20822263440081,2.8826666666666667,-0.6280548175626721
TX,201707.0,7244.0,16254.5,5036.973275049301,2.24385698509111,0.695330380321549
GI,201707.0,4767.0,6440.300000000001,-1546.957244103039,1.3510174113698346,-0.32451379150472814
KV,201707.0,4084.0,2427.4999999999995,-5704.271251226224,0.5943927522037217,-1.3967363494677336
MD,201707.0,13131.0,18513.2,-13913.296344755061,1.4098850049501181,-1.0595762961507167
NR,201707.0,2501.0,3692.2,-7386.49546317394,1.4762894842063174,-2.953416818542159
WI,201707.0,1139.0,1425.8000000000002,-4322.791851927584,1.2517998244073751,-3.795251845414911
TO,201707.0,1852.0,3111.0,-799.9071695832756,1.679805615550756,-0.43191531834950087
UV,201707.0,5471.0,9389.2,-11346.662882657023,1.7161762017912632,-2.0739650672010645
FO,201707.0,167.0,114.29999999999995,67.72663222799567,0.6844311377245507,0.40554869597602194
YI,201707.0,301.0,-355.40000000000003,-1196.0306519214214,-1.1807308970099668,-3.973523760536284
MR,201707.0,3056.0,4560.6,-5017.276391822168,1.4923429319371728,-1.6417789240255785
VQ,201707.0,4295.0,3396.1,-6632.203690551551,0.7907101280558789,-1.5441684960539117
HQ,201707.0,283.0,-383.90000000000003,-539.6402084306759,-1.3565371024734985,-1.9068558601790668
KR,201707.0,1395.0,316.2,-1203.9409388194001,0.22666666666666666,-0.8630400995121148
SM,201707.0,301.0,587.9000000000001,-603.2294583637372,1.9531561461794023,-2.004084579281519
VI,201707.0,1362.0,283.4000000000001,-2503.4653331123322,0.2080763582966227,-1.8380802739444437
CV,201707.0,475.0,977.3,312.48283710655755,2.0574736842105263,0.657858604434858
RN,201707.0,145.0,261.0,-344.6180320937931,1.8,-2.3766760834054694
FP,201707.0,1012.0,-1071.9,615.9327731748712,-1.0591897233201581,0.6086292225048134
GP,201707.0,154.0,128.99999999999997,-132.09319540643156,0.8376623376623374,-0.8577480221196855
TT,201707.0,2291.0,2376.6,-496.31321482274194,1.0373635966826713,-0.21663606059482407
AV,201707.0,982.0,2161.9,2956.275464191508,2.2015274949083503,3.0104638128223096
FG,201707.0,231.0,759.6,-110.45818959814848,3.2883116883116883,-0.4781739809443657
SC,201707.0,718.0,1193.2,829.163113065157,1.6618384401114206,1.1548232772495222
PF,201707.0,205.0,-111.9,-641.9468805853938,-0.5458536585365854,-3.131448197977531
PG,201707.0,122.0,-215.10000000000002,-326.42973762870173,-1.763114754098361,-2.675653587120506
NE,201707.0,182.0,437.79999999999995,528.0345632527229,2.4054945054945054,2.9012888090808953
CW,201707.0,1607.0,3143.3999999999996,2280.2901719608503,1.9560672059738642,1.4189733490733356
FK,201707.0,96.0,219.4,-132.08875596837208,2.285416666666667,-1.3759245413372092
CN,201707.0,497.0,429.0,154.50985558353625,0.8631790744466801,0.3108850212948415
KT,201707.0,179.0,83.79999999999998,-575.8558356845764,0.4681564245810055,-3.2170717077350637
IM,201707.0,283.0,155.0,-242.81297108855105,0.5477031802120141,-0.8579963642704984
AN,201707.0,182.0,319.6,-203.58055778051286,1.7560439560439562,-1.1185744932995212
PS,201707.0,727.0,959.4999999999999,-260.4583231892969,1.3198074277854195,-0.3582645435891291
PC,201707.0,148.0,246.50000000000006,-163.57891508707706,1.665540540540541,-1.1052629397775477
CQ,201707.0,103.0,320.20000000000005,68.60960753444766,3.1087378640776704,0.6661126945092006
LS,201707.0,438.0,336.09999999999997,155.3860859464107,0.767351598173516,0.35476275330230755
IO,201707.0,40.0,6.799999999999997,-61.27201275898683,0.16999999999999993,-1.5318003189746707
TP,201707.0,38.0,104.29999999999998,84.89604586110339,2.744736842105263,2.2341064700290367
SB,201707.0,7.0,-27.0,-28.17017379397091,-3.857142857142857,-4.0243105419958445
SV,201707.0,278.0,437.29999999999995,-425.1590577197572,1.5730215827338128,-1.5293491284883352
JQ,201707.0,30.0,-134.0,-223.1187929717343,-4.466666666666667,-7.43729309905781
NT,201707.0,83.0,252.9,-42.57150367285449,3.046987951807229,-0.5129096828054758
MF,201707.0,15.0,-22.0,-79.31034482758619,-1.4666666666666666,-5.28735632183908
LQ,201707.0,2.0,-7.2,-13.39130434782608,-3.6,-6.69565217391304
SH,201707.0,36.0,-13.000000000000007,34.478226087412736,-0.3611111111111113,0.9577285024281316
WQ,201707.0,15.0,-22.0,-20.76942583738013,-1.4666666666666666,-1.3846283891586753
NF,201707.0,37.0,55.599999999999994,-74.18802447117676,1.5027027027027025,-2.005081742464237
